Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
16-February-2023,9.01,9.07,8.87,8.90,8.922771541789003094,15527877,4726,138551699.00,3641205,23.45,0.20,-0.11
15-February-2023,8.83,9.04,8.81,8.98,8.952074443652192851,23398852,7437,209468265.00,9051298,38.68,0.23,0.15
14-February-2023,9.08,9.14,8.76,8.82,8.910791134723302767,17611994,10603,156936800.00,4814907,27.34,0.38,-0.26
13-February-2023,9.17,9.25,8.98,9.07,9.071223596314947545,17817494,5330,161626472.00,3190002,17.90,0.27,-0.10
10-February-2023,9.29,9.65,9.07,9.14,9.321344477711627344,28650858,11431,267064517.00,8230006,28.73,0.58,-0.15
9-February-2023,9.00,9.32,8.95,9.20,9.105607005884340784,27532056,9552,250696082.00,6841554,24.85,0.37,0.20
8-February-2023,9.03,9.25,8.97,9.02,9.067910732620846290,19092932,9462,173133003.00,5719418,29.96,0.28,-0.01
7-February-2023,9.05,9.15,8.92,8.95,8.995983040899546936,22484919,10703,202273950.00,5811029,25.84,0.23,-0.10
6-February-2023,9.05,9.23,9.00,9.08,9.110435096587831738,22931460,10508,208915578.00,4654863,20.30,0.23,0.03
3-February-2023,9.23,9.29,8.72,9.07,8.966842732082368005,42118247,17861,377667697.00,9564514,22.71,0.57,-0.16
2-February-2023,9.13,9.55,9.05,9.22,9.255765420948301608,25805271,10482,238847535.00,8062798,31.24,0.50,0.09
1-February-2023,9.98,10.20,8.93,9.21,9.577351909747111984,49879667,19883,477715124.00,11673860,23.40,1.27,-0.77
31-January-2023,8.97,9.98,8.92,9.80,9.415074810465501577,40584696,14930,382107949.00,12261647,30.21,1.06,0.83
30-January-2023,9.01,9.34,8.81,8.96,8.995625338378861675,36510481,9578,328434608.00,6868649,18.81,0.53,-0.05
27-January-2023,9.52,9.68,8.96,9.08,9.201241237124391084,31521616,10010,290037993.00,8140332,25.82,0.72,-0.44
25-January-2023,9.66,9.75,9.41,9.49,9.556143294197181858,23989499,10985,229247090.00,6173754,25.74,0.34,-0.17
24-January-2023,9.80,9.84,9.61,9.65,9.723296186224229578,17695141,9039,172055097.00,5511938,31.15,0.23,-0.15
23-January-2023,10.12,10.13,9.70,9.76,9.838842287526243604,21734343,11386,213840773.00,7233539,33.28,0.43,-0.36
20-January-2023,9.65,10.24,9.65,10.03,10.016943612315469835,46167723,13174,462459478.00,14594785,31.61,0.59,0.38
19-January-2023,9.70,9.79,9.63,9.68,9.707132126761570927,24547124,10151,238282176.00,9390947,38.26,0.16,-0.02
18-January-2023,9.98,9.98,9.76,9.81,9.885936971787746447,16872952,4720,166804940.00,6836852,40.52,0.22,-0.17
17-January-2023,10.00,10.04,9.92,9.99,9.978752968662194293,21478530,7814,214328945.00,8464176,39.41,0.12,-0.01
16-January-2023,10.10,10.15,9.94,10.01,10.040588071251786523,20080900,8796,201624045.00,5716654,28.47,0.21,-0.09
13-January-2023,10.00,10.09,9.86,10.04,10.015416090081493291,30065665,6008,301120145.00,8501153,28.28,0.23,0.04
12-January-2023,10.17,10.19,9.90,9.97,10.007873237201965549,30442370,11804,304663380.00,10672328,35.06,0.29,-0.20
11-January-2023,10.12,10.30,10.05,10.12,10.179789569018839010,24322084,8639,247593697.00,6781593,27.88,0.25,0.00
10-January-2023,10.24,10.25,9.94,10.06,10.097919568825267167,35755713,11370,361058314.00,10395200,29.07,0.31,-0.18
9-January-2023,10.34,10.53,10.18,10.23,10.326686662388894626,37210959,11986,384265914.00,9295433,24.98,0.35,-0.11
6-January-2023,10.35,10.38,10.07,10.21,10.187377150753915882,44872579,13829,457133886.00,10234597,22.81,0.31,-0.14
5-January-2023,10.55,10.60,10.05,10.26,10.230473756588609740,49798442,17574,509461654.00,13400724,26.91,0.55,-0.29
4-January-2023,10.76,10.78,10.28,10.40,10.454538510319336022,31353713,12120,327788600.00,8598078,27.42,0.50,-0.36
3-January-2023,10.73,10.98,10.61,10.73,10.778776898864365303,40265501,16426,434012852.00,11450362,28.44,0.37,0.00
2-January-2023,10.67,10.79,10.40,10.72,10.626093064446876206,36840234,16851,391467755.00,10055131,27.29,0.39,0.05
30-December-2022,10.23,10.96,10.16,10.61,10.650429005123920334,51033190,14605,543525367.00,12952194,25.38,0.80,0.38
29-December-2022,9.97,10.24,9.80,10.12,10.047884614473416126,32079448,12228,322330592.00,9732445,30.34,0.44,0.15
28-December-2022,10.20,10.32,9.92,10.07,10.133464510881013880,33414763,13750,338607315.00,7896883,23.63,0.40,-0.13
27-December-2022,10.10,10.39,9.93,10.21,10.157033116614750014,34729063,10121,352744243.00,9866142,28.41,0.46,0.11
26-December-2022,8.95,10.00,8.95,9.77,9.658823852886178060,53063566,15708,512531637.00,10403460,19.61,1.05,0.82
23-December-2022,9.79,9.79,8.87,8.99,9.301472930808684264,76662800,33477,713076959.00,19429000,25.34,0.92,-0.80
22-December-2022,10.40,10.64,9.60,9.95,9.950983571091907743,97023490,38441,965479155.00,19756296,20.36,1.04,-0.45
21-December-2022,11.62,11.79,9.90,10.21,10.735633780029349206,108683008,42181,1166780972.00,24587368,22.62,1.89,-1.41
20-December-2022,11.72,12.19,11.21,11.52,11.602814321159833274,83054558,36161,963666615.00,14767933,17.78,0.98,-0.20
19-December-2022,10.85,11.92,10.85,11.63,11.567687766294235375,114752531,43797,1327421449.00,35633892,31.05,1.07,0.78
16-December-2022,11.00,11.19,10.39,10.75,10.795007110117003376,71957325,15523,776779835.00,11724539,16.29,0.80,-0.25
15-December-2022,10.82,11.25,10.68,10.94,11.000521894407495833,75285344,21595,828178075.00,18070834,24.00,0.57,0.12
14-December-2022,10.21,11.00,10.09,10.89,10.564942346731433813,77322329,29045,816905948.00,30089140,38.91,0.91,0.68
13-December-2022,10.32,10.44,10.04,10.11,10.210670033343787796,47061240,18436,480526793.00,16283805,34.60,0.40,-0.21
12-December-2022,9.26,10.31,9.26,10.26,9.967404425748280779,62018665,24337,618165116.00,22126592,35.68,1.05,1.00
9-December-2022,9.88,9.89,9.24,9.33,9.523985278562232532,32410693,9366,308678963.00,9749985,30.08,0.65,-0.55
8-December-2022,9.86,9.98,9.73,9.78,9.821535956029771610,26222834,6499,257548507.00,9798705,37.37,0.25,-0.08
7-December-2022,10.23,10.37,9.78,9.84,10.005197675218907321,48092270,21481,481172668.00,15589732,32.42,0.59,-0.39
6-December-2022,10.02,10.49,9.99,10.21,10.229018032108213507,39696634,13508,406057585.00,10938576,27.56,0.50,0.19
5-December-2022,9.55,10.39,9.49,9.99,9.988713474817507962,88702500,40023,886023857.00,34506271,38.90,0.90,0.44
2-December-2022,9.07,9.50,8.88,9.46,9.236860620331855766,40641150,10673,375396638.00,15028892,36.98,0.62,0.39
1-December-2022,9.39,9.49,9.02,9.05,9.217241557534376377,25539340,7953,235402266.00,9690997,37.95,0.47,-0.34
30-November-2022,8.78,9.32,8.76,9.24,9.083539764440758046,59575162,22710,541153353.00,27494223,46.15,0.56,0.46
29-November-2022,8.89,9.18,8.70,8.76,8.895869989782594775,40229392,27263,357875441.00,15922245,39.58,0.48,-0.13
28-November-2022,8.55,8.99,8.53,8.81,8.725391679651633050,46018602,18314,401530327.00,20112522,43.71,0.46,0.26
25-November-2022,7.86,8.70,7.85,8.47,8.345797067458482969,29198018,9971,243680733.00,10531429,36.07,0.85,0.61
24-November-2022,7.92,7.99,7.87,7.89,7.928694614132105495,10920227,8387,86583145.00,5573248,51.04,0.12,-0.03
23-November-2022,8.02,8.08,7.81,7.93,7.944236472199923645,14157605,5166,112471362.00,5857201,41.37,0.27,-0.09
22-November-2022,8.09,8.09,7.96,7.99,8.012185081520354371,27355254,3876,219175358.00,19261556,70.41,0.13,-0.10
21-November-2022,8.10,8.13,8.02,8.04,8.058009847414475505,14311777,8961,115324440.00,5795725,40.50,0.11,-0.06
18-November-2022,8.05,8.14,8.01,8.10,8.085089263812946888,15658697,10817,126601963.00,6957065,44.43,0.13,0.05
17-November-2022,8.11,8.11,7.94,8.01,8.014091206641733223,13311706,9497,106681226.00,6962981,52.31,0.17,-0.10
16-November-2022,8.22,8.25,8.02,8.11,8.128640978542371083,15668693,13133,127365180.00,6616459,42.23,0.23,-0.11
15-November-2022,8.24,8.30,8.08,8.19,8.213828585612838486,12786803,5425,105028608.00,5030003,39.34,0.22,-0.05
14-November-2022,8.27,8.34,8.20,8.24,8.248471424860258597,14958702,11226,123386426.00,7127984,47.65,0.14,-0.03
11-November-2022,8.50,8.55,8.19,8.21,8.295071814608568841,19071259,14122,158197463.00,9729031,51.01,0.36,-0.29
10-November-2022,8.23,8.38,8.17,8.30,8.290498210760828324,44326662,5104,367490112.00,35238215,79.50,0.21,0.07
9-November-2022,8.25,8.35,8.16,8.22,8.250321364982793999,19162791,11170,158099184.00,9340435,48.74,0.19,-0.03
7-November-2022,8.21,8.44,8.06,8.18,8.225503469960232060,28160121,15511,231631173.00,10159962,36.08,0.38,-0.03
4-November-2022,8.06,8.23,8.06,8.16,8.117062410366611903,14101888,11628,114465905.00,6518443,46.22,0.17,0.10
3-November-2022,7.96,8.20,7.94,8.07,8.088319315908653311,10953391,8549,88594524.00,5596191,51.09,0.26,0.11
2-November-2022,8.20,8.24,7.97,8.02,8.065696493983003135,9216641,5087,74338629.00,3891618,42.22,0.27,-0.18
1-November-2022,8.01,8.58,7.95,8.19,8.334210189623357646,27473145,17046,228966965.00,10800961,39.31,0.63,0.18
31-October-2022,8.05,8.06,7.74,7.95,7.926085848987739095,19863950,13920,157443373.00,11487287,57.83,0.32,-0.10
28-October-2022,8.16,8.25,8.01,8.12,8.100846636137467349,14868607,10525,120448305.00,8344611,56.12,0.24,-0.04
27-October-2022,8.43,8.58,8.01,8.16,8.286490796571839328,19913069,16080,165009463.00,10154453,50.99,0.57,-0.27
25-October-2022,8.51,8.79,8.35,8.41,8.477043264325883315,15511417,15933,131490953.00,9866697,63.61,0.44,-0.10
24-October-2022,8.84,8.99,8.57,8.80,8.801415599683358717,13999438,12863,123214872.00,7617171,54.41,0.42,-0.04
21-October-2022,8.96,9.15,8.56,8.68,8.784055816370348184,24941070,19200,219083751.00,12004793,48.13,0.59,-0.28
20-October-2022,9.30,9.60,8.14,8.90,8.822368534213738513,106741156,31509,941709816.00,19075742,17.87,1.46,-0.40
19-October-2022,7.83,9.30,7.80,9.24,8.663911091468977210,140659078,50664,1218657746.00,46720779,33.22,1.50,1.41
18-October-2022,7.62,7.90,7.54,7.75,7.753261177036121385,51291527,26149,397676605.00,17838235,34.78,0.36,0.13
17-October-2022,6.72,7.61,6.72,7.46,7.149065929733347072,98296727,28870,702729782.00,43708111,44.47,0.89,0.74
14-October-2022,6.96,6.98,6.66,6.70,6.772073707872163784,39063453,22371,264540583.00,18202102,46.60,0.32,-0.26
13-October-2022,6.93,6.95,6.60,6.81,6.747292333766299666,50410386,23137,340133611.00,17833651,35.38,0.35,-0.12
12-October-2022,7.22,7.39,6.90,6.96,7.038217046012189321,56885035,25792,400369223.00,21382788,37.59,0.49,-0.26
11-October-2022,7.63,7.65,7.06,7.11,7.287095398168499103,44663478,29144,325467025.00,13997437,31.34,0.59,-0.52
10-October-2022,7.52,7.94,7.52,7.65,7.748797082868724954,29485406,14698,228476428.00,11087214,37.60,0.42,0.13
7-October-2022,7.71,7.85,7.61,7.66,7.700594796983354759,28518302,15256,219607888.00,9289326,32.57,0.24,-0.05
6-October-2022,7.96,8.00,7.57,7.67,7.713277740977179962,39084510,21875,301469681.00,18091449,46.29,0.43,-0.29
4-October-2022,8.22,8.25,7.82,7.92,8.006257002626801458,20287030,10040,162423176.00,6384169,31.47,0.43,-0.30
3-October-2022,7.46,8.24,7.46,7.89,7.954098946735529761,45811476,25235,364389013.00,15583637,34.02,0.78,0.43
30-September-2022,8.50,8.84,8.45,8.72,8.672454400858821449,26700777,19462,231561271.00,10475464,39.23,0.39,0.22
29-September-2022,8.32,8.57,8.26,8.47,8.404768755104117905,24180231,19553,203229250.00,6869117,28.41,0.31,0.15
28-September-2022,8.20,8.32,7.97,8.11,8.144973047000533202,27436093,9859,223466238.00,5800399,21.14,0.35,-0.09
27-September-2022,8.69,9.03,8.20,8.33,8.536922645888449148,38868910,15302,331820878.00,11831594,30.44,0.83,-0.36
26-September-2022,8.91,8.92,8.18,8.53,8.488475085804062373,33367884,11788,283242452.00,7804763,23.39,0.74,-0.38
23-September-2022,9.84,9.87,9.00,9.09,9.293261888122214356,40598569,22861,377293134.00,12137606,29.90,0.87,-0.75
22-September-2022,8.54,9.84,8.48,9.64,9.257577410722914130,54212483,17829,501876258.00,14476665,26.70,1.36,1.10
21-September-2022,8.49,8.82,8.32,8.54,8.611242714640234221,22930405,14293,197459283.00,6316416,27.55,0.50,0.05
20-September-2022,8.84,8.89,8.64,8.66,8.732990915949836673,18502760,18239,161584435.00,8515040,46.02,0.25,-0.18
19-September-2022,9.07,9.22,8.72,8.86,9.020816265700903601,35716973,13557,322196251.00,22477229,62.93,0.50,-0.21
16-September-2022,9.20,9.26,8.85,9.07,9.057935506355752696,23321864,17873,211247940.00,9484349,40.67,0.41,-0.13
15-September-2022,9.23,9.40,9.03,9.16,9.198729923749056198,18719506,18894,172195680.00,6548956,34.98,0.37,-0.07
14-September-2022,9.22,9.43,9.13,9.17,9.270050556668769089,21414979,7430,198517938.00,10316669,48.18,0.30,-0.05
13-September-2022,9.93,9.96,9.51,9.53,9.612593150279797488,11178442,7068,107453815.00,5349963,47.86,0.45,-0.40
12-September-2022,9.64,9.97,9.50,9.84,9.834959261106724959,17585652,12863,172954171.00,8602334,48.92,0.47,0.20
9-September-2022,10.24,10.30,9.53,9.63,9.768674417207129684,20734382,10300,202547427.00,8255009,39.81,0.77,-0.61
8-September-2022,10.65,10.79,10.00,10.14,10.151663910473383838,33856479,40533,343699596.00,16289885,48.11,0.79,-0.51
7-September-2022,10.59,11.11,10.40,10.47,10.717101028352477803,29635364,23950,317605190.00,14113787,47.62,0.71,-0.12
6-September-2022,11.40,12.00,9.75,10.71,10.847615452170063756,131504869,69836,1426514249.00,30787866,23.41,2.25,-0.69
5-September-2022,9.11,10.57,9.10,10.57,10.371342819398683589,128739643,45708,1335202972.00,83680070,65.00,1.47,1.46
2-September-2022,8.92,9.21,8.75,8.81,8.985208336371538484,44022702,19580,395553149.00,14658076,33.30,0.46,-0.11
1-September-2022,8.16,8.95,8.12,8.83,8.552527382810590512,32772202,10318,280285155.00,9614062,29.34,0.83,0.67
